,Total Logins,Tickets Raised,Customer Tenuer Year,Sentiment Score,Onboarding Year,Loans Accessed,Loans Taken,Monthly Avg Balance,Churned
13859,12.855437964839204,1.0,7,0.4224281214583804,2017,1,2,56793.233920008315,1
13860,20.15157170912264,3.0891400814252616,8,0.2899793559039661,2017,2,2,31139.07666199898,1
13861,15.02942666737264,4.882293330509442,11,0.3728696066367261,2013,1,0,33909.877860640736,1
13862,14.148189160258674,2.8518108397413258,5,0.06407389429308269,2019,1,1,31665.8494384459,1
13863,20.41444747740531,1.3231940653243361,9,0.17409611022794477,2015,1,2,70204.63303561111,1
13864,15.547823291784637,2.6373945145707944,11,0.1657733867010856,2013,1,3,38486.12713233964,1
13865,13.036882944316135,4.345627648105378,9,-0.078023449533751,2015,2,4,22946.02079891829,1
13866,15.242531063421803,2.373755177236967,10,0.07535868677172977,2014,3,0,48131.763028208115,1
13867,14.292746133177936,5.268134667055161,5,0.06763414104397715,2019,0,0,53334.52601389474,1
13868,13.0,2.188929813764952,7,0.7014902624770816,2017,3,1,47040.230424225505,1
13869,13.562261668665796,3.718869165667102,9,0.8835594786785896,2015,1,2,45837.174861153355,1
13870,9.768764771667218,3.487490152221855,10,0.1224181687430734,2014,1,0,38795.83167811033,1
13871,12.967218857665749,0.7603899959503551,8,0.38653221160376006,2016,2,2,31687.371986755938,1
13872,10.772368894299298,1.386184447149649,11,0.1899440662821175,2013,3,3,22562.14438233696,1
13873,16.663147829399822,2.6631478293998225,5,0.22113680157532412,2019,1,3,44936.07088780735,1
13874,12.417118793416883,3.683423758683377,11,-0.027867172441575827,2013,2,1,35056.45346913293,1
13875,15.376192063496116,5.632600908550758,6,0.7403148129342123,2018,1,2,28050.009943213547,1
13876,22.744118200041623,2.0196832153814137,9,0.18366749526517415,2016,3,0,35349.632335808936,1
13877,14.501739139086059,4.942570640045461,4,0.4817303611215089,2020,3,1,48131.763028208115,1
13878,18.922096243097435,2.5129839594837606,11,0.056163438595480064,2013,0,2,50457.96432716575,1
13879,15.69227503099123,4.626364294568923,5,0.32810346419063496,2019,2,1,19338.6221190862,1
13880,15.136087043980595,3.9092753040129367,8,0.7239450493858416,2016,1,2,42265.52271712606,1
13881,12.519480153538021,3.0,8,0.14557280396230984,2016,0,3,18010.25212546557,1
13882,19.637060173821364,6.637060173821363,9,0.2856484951760276,2015,1,1,50520.208301901504,1
13883,12.975660088132226,2.439150220330564,5,0.6072582536481974,2020,0,1,33693.06884941179,1
13884,10.559431543444248,2.720284228277876,8,0.11109053083054268,2016,1,2,37353.39876103201,1
13885,16.604894025807983,2.604894025807982,6,0.2544192123303139,2018,1,0,36373.81916545904,1
13886,8.620207993373278,5.759584013253443,11,0.2663445277834086,2013,1,0,55014.275495040194,1
13887,15.883997776871187,3.7679955537423737,13,-0.07853259009699498,2011,0,0,19710.924915337004,1
13888,19.965068484999403,2.2069863030001198,5,-0.2893371520693987,2019,1,1,23690.482092522274,1
13889,13.245420524614891,2.081806841538297,12,0.48119462176520383,2012,2,1,23750.515637076227,1
13890,13.630360463939779,4.815180231969889,5,0.5237913511014347,2019,2,0,33663.34392352917,1
13891,16.063431954465297,1.0634319544652961,13,0.7365883741603625,2011,4,3,40419.78826759331,1
13892,13.760503546563374,3.0,7,-0.11700980593699356,2017,2,1,39803.16968004668,1
13893,15.279937329691906,1.83981198907572,8,0.2153826711833497,2016,2,3,48131.763028208115,1
13894,12.784153551234072,2.0,8,0.17198248666578916,2016,4,1,74579.88860745987,1
13895,17.438794640042058,0.33672321597476584,8,0.11861060084084749,2016,2,2,53837.73747589997,1
13896,10.582446637156552,3.5824466371565524,12,0.22222576159174107,2012,1,2,36081.99784256614,1
13897,15.685102343907236,1.0,7,0.19233206777575418,2017,5,2,44318.78647272709,1
13898,12.469778605690063,3.608640652194345,11,0.22595541461592752,2013,2,0,38357.33715970428,1
13899,12.302249079055306,1.8992503069815647,9,-0.2518535907466041,2016,2,2,39100.035102420195,1
13900,16.648259980967087,3.495013537476931,12,0.367102411606198,2012,0,1,54949.55347696716,1
13901,8.028156563740268,1.0,5,0.567022098739143,2019,0,2,25255.85765564143,1
13902,11.745267106074134,4.186316776518534,14,0.6703527090516992,2011,3,0,46296.78004097617,1
13903,15.940239392684235,4.0,12,0.3495145093181606,2012,2,2,15305.316299775237,1
13904,17.08997342670703,2.0899734267070302,11,0.5568506139137569,2013,4,3,40440.68530202114,1
13905,19.002701987267493,2.0,11,0.6037165257987823,2013,2,0,41341.81648204534,1
13906,14.869808464264317,1.956602821421439,4,0.2195140943418398,2021,0,2,48131.763028208115,1
13907,13.560654169430412,1.6969559515913106,12,0.40312197649246334,2012,2,4,55718.1486644349,1
13908,18.53753902387597,1.8208203253746773,10,-0.24130868225483149,2014,2,1,29967.70734814438,1
13909,17.70585966748225,1.647070166258874,10,0.2645543601859428,2014,3,1,31968.52466767063,1
13910,12.71417895459472,3.92854473864868,10,0.1755610478252708,2014,1,2,47424.688970251096,1
13911,12.981270587735635,3.5140470591982735,8,0.4369766857056585,2016,2,2,20111.00608010283,1
13912,13.283075364100384,2.1384589401673053,7,0.2262638553159826,2017,3,2,34551.538901968386,1
13913,19.0,2.043980289513433,7,0.5625832909501742,2017,0,1,34523.82032174139,1
13914,17.852648748784368,3.785264874878437,12,0.3179232651450565,2012,1,1,18534.829736970543,1
13915,13.38335018109288,1.5166642598438744,6,0.463886867273135,2018,1,1,18453.169001901704,1
13916,14.416104210192016,2.527965263269328,9,0.5773046100148135,2015,2,1,58239.68918340502,1
13917,11.556844413134563,3.670533239403688,8,0.4049153047122116,2016,0,0,37937.372655808926,1
13918,10.56783291426559,1.9290208857168012,7,0.44906171283828183,2017,2,1,39955.0767508661,1
13919,11.622031644358715,1.622031644358716,7,-0.04347366072822954,2017,1,2,15492.869482801925,1
13920,18.854703223092713,2.4636758057731782,8,-0.3335468732497367,2016,1,1,38639.781309516926,1
13921,14.088522315214728,4.0,8,-0.14733284355967452,2016,2,1,10457.835543868563,1
13922,21.60899911105193,3.2179982221038568,5,0.2474656660802757,2019,3,2,33741.57644908442,1
13923,17.0,3.0,4,0.17938778405829336,2020,1,1,27354.87394625525,1
13924,13.961854237093412,1.1603090395155689,6,0.3470657625006827,2018,2,2,40619.27455728629,1
13925,17.633593878713523,5.72265646452254,9,0.12010099902541373,2015,2,3,59874.71883967868,1
13926,18.855412897179015,2.0,6,0.04850697145166974,2018,2,2,5135.748401792622,1
13927,19.544770152655715,5.848256717551905,6,0.3652802542945574,2018,2,1,65450.73048166548,1
13928,10.207138186022108,1.2071381860221089,9,0.5009452641952299,2015,2,2,51000.967558718716,1
13929,15.019644949586354,2.2475443813017058,5,0.32327044992933385,2019,1,2,24946.781992153556,1
13930,11.134103696478983,2.810982717253503,6,0.1197684538316072,2018,0,1,59166.391636228676,1
13931,14.530565137845956,2.0,5,0.24508505679737885,2019,2,4,38535.33617128307,1
13932,15.16096874943568,3.0,5,0.7169455254911803,2019,2,0,52896.55577211368,1
13933,14.235078335128511,2.4116927783761706,12,0.5910911399338683,2013,1,1,44344.93484258694,1
13934,19.451281542179586,2.0,7,0.5331783094242665,2018,3,1,49054.92793890724,1
13935,14.065969251514339,3.3553230838381127,9,0.5068163354455979,2015,1,3,48131.763028208115,1
13936,16.558424533423786,2.3896061333559464,7,0.5420445159946692,2017,1,1,17932.743220778233,1
13937,15.26796759150799,1.1217826033795189,7,0.7755738651908941,2018,0,0,43092.65198759981,1
13938,15.358724202387418,2.3130206380900664,5,0.16277382658813272,2019,1,2,45356.88261017194,1
13939,14.0,3.0,6,-0.20347433324186193,2019,2,3,47843.33357767225,1
13940,18.089725397767992,1.6179450795535986,12,0.16057280640697436,2012,1,1,38700.99520091111,1
13941,7.43670347395749,3.3275276054681173,7,0.33879180435851586,2018,1,3,12946.034353652502,1
13942,19.0,1.9055375741989131,8,0.12138655422600547,2016,2,1,47904.30344528557,1
13943,15.03337286358737,1.0,9,0.3712169555409028,2015,1,0,20721.36136578591,1
13944,15.203722425418315,2.0,8,0.42791864425557374,2016,2,1,32359.069130339314,1
13945,20.391372403649378,1.0,4,0.32748446047299395,2020,3,2,37179.79845287652,1
13946,10.53269343640356,2.800239961348665,5,0.15702963563059255,2019,0,1,17426.74835968891,1
13947,11.905060722075698,2.7262651805189244,10,0.5756679944290759,2014,1,0,45485.24986982737,1
13948,14.338519912104616,0.31058166584827496,7,0.10585951255369824,2017,0,2,48131.763028208115,1
13949,15.326466649146914,2.163233324573457,11,-0.03117868889471076,2013,1,3,18586.873889251463,1
13950,19.96769601432264,1.4408551127025158,5,0.5522645375462356,2019,4,4,39937.13086047431,1
13951,12.693876592885859,1.6342430909775425,12,0.231775260218336,2012,1,1,27955.29406531001,1
13952,18.315901479379257,5.097909677103933,12,-0.07467983134643802,2012,2,1,27528.257217081966,1
13953,13.797265094310507,1.1689457547412432,8,0.3170839193479059,2016,0,2,51559.19716339526,1
13954,15.965779977635671,3.7794679865814027,7,0.048713933734793116,2017,0,0,19751.71338673323,1
13955,14.139186370917662,2.373465988194742,11,0.08390092628102512,2013,1,1,38227.10795449874,1
13956,18.654050482136796,3.345949517863203,14,0.38444966785701373,2011,1,0,61409.584097566745,1
13957,12.608125335379134,5.564219336913485,8,0.27138625014233153,2016,1,1,51019.88523824236,1
13958,15.185637958673079,3.8762413608846145,10,0.5484340981367289,2014,2,2,41583.0410603078,1
13959,20.326908704990615,1.0,9,0.3846436161449069,2015,4,0,36424.262653559774,1
13960,11.288333421408012,2.892638881549332,11,0.2633964307701881,2013,1,3,36110.85253903338,1
13961,12.708742522949096,2.4368862155763544,6,0.16290337335171634,2018,3,2,48131.763028208115,1
13962,19.420790817665655,2.0668759711221956,12,0.637576428101308,2012,2,3,53816.112207487306,1
13963,15.464483535917578,3.9404981706575084,9,0.2743428498446406,2015,3,3,34459.68969548665,1
13964,16.635581558823908,5.9544476948529885,7,-0.33481904670947804,2017,2,1,57657.309052767756,1
13965,16.843247763518836,3.6529743290556502,9,0.437334483378959,2016,3,0,27772.39277541838,1
13966,15.623851451021574,3.0,6,0.14981573288747246,2018,2,0,37973.18186986256,1
13967,6.79991545580372,2.933446058928374,7,-0.015015593288752849,2017,1,1,45133.68399287113,1
13968,14.462491620539142,3.0875035911975104,8,0.6223295056921199,2016,1,3,31824.75215108958,1
13969,17.13026366516697,4.645277755323563,7,0.35831324056128966,2017,2,3,9855.777473504186,1
13970,17.13363824198141,3.0,13,0.05498322319447818,2011,1,3,48502.26517113351,1
13971,8.962278779418392,1.8930801356201785,10,0.08403719091792625,2014,0,1,48651.98119267734,1
13972,12.009508647131083,2.4952456764344584,5,0.17327316592088363,2019,1,2,24718.41213793802,1
13973,17.81745317043545,3.3029088617392413,12,0.3694653801195628,2012,1,2,32632.45789547843,1
13974,14.455024895809201,2.4131795549264363,10,0.02800929812681674,2014,1,3,35607.400357938976,1
13975,13.163895355116473,3.6655581420465895,13,0.2380528073834168,2011,2,0,31323.305962479408,1
13976,15.783184872965945,1.9277282909886484,10,0.2548296664960929,2014,2,0,54173.16700971104,1
13977,8.0,5.072103118497498,9,0.32995464915547906,2015,3,3,52076.63713136096,1
13978,13.397916808845846,3.0680554607694352,12,0.3062025437421844,2013,1,2,44058.208475948864,1
13979,17.654126047859606,3.1374825919398304,7,0.2452844557568498,2017,0,2,48131.763028208115,1
13980,16.0,3.319450035531938,10,1.036217067976601,2014,1,0,47800.93695710499,1
13981,14.550008406709686,4.620832632774193,7,0.555057094795379,2017,3,0,33745.35618652834,1
13982,19.0,2.2180092507114706,6,0.002411517331066773,2018,2,3,8445.65872571634,1
13983,15.030592591191077,2.4885277783033457,9,0.2623153479787333,2015,3,2,19240.86995937661,1
13984,17.17527683592308,3.6494463281538403,5,0.47226086710726123,2019,0,3,26695.44958765798,1
13985,13.402156381843968,2.0,6,0.44045273432225324,2018,2,1,39929.207318504996,1
13986,16.180844297654588,3.0,4,0.4312871100081086,2021,0,2,59960.74866047906,1
13987,16.246022945834554,3.246022945834554,12,0.7298640098802901,2012,1,0,50525.47464205972,1
13988,14.154003113971033,1.1540031139710327,5,0.1974116331687206,2019,1,2,68108.0795654305,1
13989,17.33894900629631,3.23969971608466,9,0.19284304257642337,2015,2,1,48131.763028208115,1
13990,19.27867148829821,3.3489510033433683,10,0.0052034700139182745,2014,0,1,56043.105878447954,1
13991,12.71793702362257,2.435874047245139,13,0.4897868028768503,2011,1,0,42463.58429521722,1
13992,18.257178498415133,3.2284645047545975,14,0.08267519299263275,2011,1,0,19260.179873979392,1
13993,18.15256190650122,1.2542698441686992,13,0.17949904169792724,2011,1,4,67681.4979574042,1
13994,10.88449305155606,1.778876737110985,5,0.5099533406117964,2020,2,3,61900.88228017142,1
13995,13.742618501588996,1.0,11,0.01747464098718307,2013,1,0,20536.241286094522,1
13996,13.957517182414168,1.9047760317143811,12,0.36075270548552796,2012,2,2,51490.80654652955,1
13997,11.156121791255602,7.132908656558298,8,0.5426231772222456,2016,3,3,29982.89052238675,1
13998,18.67736974130425,4.732117561199999,5,0.39692073615781553,2019,2,3,9916.619259660634,1
13999,20.662733335247747,3.831366667623874,11,0.29934693662792655,2013,4,2,60628.34270787113,1
14000,12.391594185404438,2.0,12,0.6330311207632744,2012,1,2,48131.763028208115,1
14001,19.916070587452978,3.1806549020911703,6,0.40674362629907,2018,3,0,30890.395755186786,1
14002,14.0,3.593432192094509,9,0.8205296438984402,2015,1,0,65421.3988604036,1
14003,13.066865997772696,3.9331340022273036,6,0.2308050713534839,2018,0,1,31671.524914449452,1
14004,12.835983703738371,3.5820081481308144,7,0.315632819128105,2017,2,1,48170.26289684247,1
14005,10.469361250565633,1.489787083521878,9,0.38509308508540535,2015,1,2,62973.517339373015,1
14006,16.767098421960803,3.127849736993467,13,0.2461450418383912,2011,1,2,32626.056741292487,1
14007,15.088063494750049,3.4779841263124878,12,0.5479710209946637,2012,1,1,33585.750135246446,1
14008,11.587551912899675,1.9844398911245946,8,0.6583512802575566,2016,1,1,38701.759658788695,1
14009,15.422454514207118,3.0,9,0.3926457126890361,2015,2,1,28530.445850115688,1
14010,18.748276445183517,5.873504133937839,12,0.46230260024632236,2012,1,1,70947.55655365382,1
14011,15.49326969082069,2.9955131272137927,9,0.2031279729890365,2015,0,0,32558.845150912643,1
14012,14.225544293122685,2.6568844835829903,9,0.7062334812662552,2015,1,2,299.15141661192723,1
14013,14.758094227408241,2.2419057725917577,11,0.31229687606940526,2013,3,0,54844.77711148468,1
14014,21.601497971196018,3.3985020288039802,11,0.5060131655912544,2013,1,2,50580.19595882327,1
14015,20.90413544625051,2.0191729107498984,13,0.08051310415038239,2011,3,1,7581.214432671759,1
14016,16.137510769518432,2.0,12,0.4615978795184711,2012,1,2,30762.304575143353,1
14017,20.974330638594484,3.8290551064324143,6,0.5925326128215077,2018,2,1,58569.17289347069,1
14018,13.043904613630637,2.0878092272612747,13,-0.11128567411284397,2011,1,2,26637.606696345858,1
14019,17.69260261418984,2.0,10,0.6017389307968578,2014,1,1,48122.39115966705,1
14020,12.678191613528984,3.226063871176328,7,-0.05735582532720945,2017,3,1,62195.229600468956,1
14021,16.675537815664413,1.9308543420357838,12,0.8306019336475973,2012,1,1,37471.33746732692,1
14022,14.9740367306424,2.5064908173394,11,0.36405618416528207,2014,3,1,47320.794123404776,1
14023,15.58926363062003,1.4107363693799706,6,-0.16032463843280848,2018,0,1,53248.240357434515,1
14024,10.36495090475156,2.5255446455003465,8,0.29568822527485006,2016,1,0,27265.16494619631,1
14025,16.300286922845665,1.6005738456913257,7,0.16740263476006045,2017,1,0,31631.394082831775,1
14026,21.0,3.0,5,0.1315006629523829,2019,2,1,30853.359039820185,1
14027,17.840893070353516,2.0,8,0.14970426806353343,2016,0,0,49457.13855664942,1
14028,10.521857290414145,3.0,8,0.37027822956784695,2016,0,3,21742.775422213163,1
14029,18.930752958365304,2.0,8,0.16309389433201021,2016,1,0,49454.93178476967,1
14030,15.860247810977464,3.419256567067606,6,0.6367334405456267,2019,2,3,47661.07056279462,1
14031,16.808912190688325,2.0636959364372256,6,-0.009104109709220265,2018,1,2,62580.747230377616,1
14032,13.061250111720167,4.061250111720167,12,0.11532685295788121,2012,2,5,34864.353015641624,1
14033,16.677912679315796,2.5553776633525844,12,0.3583709643032572,2012,1,0,27945.346184637772,1
14034,18.5240590386094,2.9522849851502295,12,0.320992769933001,2013,1,0,54903.31338319233,1
14035,18.66571385768612,2.0,10,0.17217604206581943,2014,1,1,29920.922257070062,1
14036,13.0,3.0,8,0.4348341088001563,2016,3,2,56921.710653413196,1
14037,10.441370310847539,2.7793148445762306,9,-0.0776732911533794,2015,1,1,15481.507975880806,1
14038,18.291984901313956,2.2583969802627912,11,0.5024761634599049,2014,4,2,47309.778373451976,1
14039,16.20334973603774,0.3864433509308174,5,0.060939186440292975,2019,0,2,45677.99908208539,1
14040,15.981765052808804,2.330294175468134,11,0.211332085489067,2013,2,1,37328.60221994996,1
14041,15.167490057572184,4.0,7,0.16713204903347148,2017,1,3,11391.475148689957,1
14042,9.25559094200221,1.8945682970077353,12,0.028014638674951964,2012,2,2,32439.642072023602,1
14043,19.0,3.9048336149077754,11,0.07052098808355861,2013,3,1,8439.656707747443,1
14044,11.843588695900793,2.843588695900794,5,0.2812468131341789,2020,0,3,59097.51686177764,1
14045,15.158240741815263,4.7912037090763135,5,0.12935580290545132,2019,2,5,48131.763028208115,1
14046,16.91393724780439,2.3046457492681305,6,-0.09474302075749008,2018,1,1,28738.607629925056,1
14047,14.21144912086227,5.471377197844325,8,-0.01266542429522912,2016,2,1,27403.41776890458,1
14048,17.80471385030259,2.6648077585802445,5,0.04154629554968382,2019,1,2,27398.4320577651,1
14049,9.861808707979073,1.7138191292020926,9,0.41328142163942766,2015,1,2,32718.19284238841,1
